Year,Word,Count,Count_unique
2015,looks,2,1
2015,gentle,1,1
2015,swift,2,2
2015,bloodcause,1,1
2015,youve,24,9
2015,wound,1,1
2015,fourth,5,3
2015,breathe,7,4
2015,heal,4,4
2015,couldnt,13,7
2015,trusted,1,1
2015,runs,1,1
2015,mad,20,10
2015,holes,2,1
2015,bandaids,2,1
2015,done,21,9
2015,solve,6,1
2015,wed,3,2
2015,scars,1,1
2015,laughing,1,1
2015,bloodhey,6,1
2015,salt,1,1
2015,lamar,1,1
2015,catch,4,3
2015,remixed,1,1
2015,rubbed,1,1
2015,woah,13,4
2015,ruin,1,1
2015,sorry,11,4
2015,fix,3,2
2015,ghosts,6,2
2015,icause,2,1
2015,bullet,4,3
2015,rusted,1,1
2015,coldcause,1,1
2015,problems,6,2
2015,kendrick,1,1
2015,shining,2,2
2015,hm,3,3
2015,wounds,1,1
2015,peace,3,3
2015,snake,1,1
2015,goblow,2,1
2015,wind,6,3
2015,overwhen,1,1
2015,bold,1,1
2015,blows,2,1
2015,somebody,38,10
2015,mission,1,1
2015,onall,1,1
2015,french,2,2
2015,warm,6,5
2015,waves,3,2
2015,onwhat,1,1
2015,lean,15,1
2015,onblow,3,1
2015,innocent,1,1
2015,longing,1,1
2015,someone,15,5
2015,nights,4,4
2015,edm,1,1
2015,sidewalk,1,1
2015,lazer,1,1
2015,dj,3,3
2015,ago,5,2
2015,walk,11,8
2015,formers,1,1
2015,blow,18,8
2015,otherbut,1,1
2015,gun,13,2
2015,third,4,4
2015,major,1,1
2015,recall,1,1
2015,youyou,1,1
2015,sheets,4,4
2015,whisper,3,3
2015,tipped,1,1
2015,fast,16,8
2015,youjust,2,1
2015,theres,17,9
2015,sleep,5,5
2015,hundred,4,4
2015,degrees,1,1
2015,highgirl,3,1
2015,open,14,8
2015,driver,1,1
2015,body,30,10
2015,foot,9,2
2015,yougirl,3,1
2015,wearing,2,2
2015,ear,2,2
2015,keys,1,1
2015,cab,2,2
2015,gets,5,2
2015,haters,4,2
2015,late,18,8
2015,alrightcause,2,1
2015,brain,6,4
2015,girlfriend,3,2
2015,fakers,3,1
2015,hair,17,11
2015,offhey,1,1
2015,miss,6,5
2015,music,9,5
2015,fella,1,1
2015,shakecause,1,1
2015,beatmy,1,1
2015,shake,80,6
2015,grooving,1,1
2015,moving,27,4
2015,mmmbut,2,1
2015,exman,1,1
2015,offi,2,1
2015,lightning,1,1
2015,dirty,9,5
2015,saying,10,5
2015,cruising,4,2
2015,heartbreakers,3,1
2015,dancing,5,4
2015,moves,2,1
2015,many,5,5
2015,mmm,5,1
2015,offill,1,1
2015,liars,1,1
2015,cheats,1,1
2015,fake,16,2
2015,dates,1,1
2015,shirt,2,2
2015,knees,6,3
2015,yawhere,1,1
2015,whatchu,1,1
2015,playin,5,4
2015,payin,1,1
2015,anywhere,2,2
2015,mosti,1,1
2015,deny,8,2
2015,yai,2,1
2015,gave,20,9
2015,doubted,1,1
2015,broke,5,5
2015,lordwhere,1,1
2015,mostwhere,1,1
2015,sure,13,7
2015,choice,1,1
2015,else,20,8
2015,faith,3,2
2015,admit,3,2
2015,wasnt,6,6
2015,prayin,1,1
2015,key,4,3
2015,attention,2,2
2015,sayin,2,2
2015,bones,1,1
2015,burning,3,3
2015,explosionthis,1,1
2015,prove,4,2
2015,motion,10,2
2015,chasing,1,1
2015,starting,6,4
2015,ocean,6,2
2015,years,4,4
2015,scream,4,3
2015,fight,14,4
2015,explosionand,1,1
2015,match,2,1
2015,melike,1,1
2015,voice,3,2
2015,worried,13,7
2015,turned,4,2
2015,wrecking,2,1
2015,tonight,26,13
2015,powers,3,1
2015,meknow,1,1
2015,believeand,1,1
2015,big,15,7
2015,timethis,5,2
2015,hear,19,11
2015,sending,2,1
2015,boat,4,2
2015,melosing,1,1
2015,balls,2,1
2015,believes,3,1
2015,word,3,2
2015,sipping,2,2
2015,a1im,1,1
2015,traded,1,1
2015,n-word,101,27
2015,38im,1,1
2015,problem,1,1
2015,monty,1,1
2015,v,1,1
2015,blowing,5,4
2015,asked,2,2
2015,dollars,7,3
2015,cutie,1,1
2015,happy,5,4
2015,yeaaah,3,1
2015,stain,1,1
2015,sauce,1,1
2015,trues,1,1
2015,679,1,1
2015,press,7,3
2015,pocket,7,4
2015,ay,17,3
2015,control,4,2
2015,great,4,4
2015,weed,2,2
2015,remygirl,1,1
2015,playing,4,3
2015,twenty,1,1
2015,pair,2,2
2015,wings,1,1
2015,hunnies,1,1
2015,pursue,1,1
2015,slow,14,5
2015,tip,2,2
2015,glock,2,1
2015,loon,1,1
2015,rewind,5,1
2015,bimbos,1,1
2015,17,4,2
2015,window,1,1
2015,rude,1,1
2015,38,1,1
2015,swerve,1,1
2015,smell,7,3
2015,singing,10,6
2015,spoil,2,1
2015,jeans,5,4
2015,sewed,3,1
2015,robins,2,1
2015,bouta,2,1
2015,bucks,3,1
2015,smoke,4,3
2015,babyshe,1,1
2015,wine,1,1
2015,wonder,5,2
2015,diddy,1,1
2015,note,2,2
2015,dumb,8,4
2015,pluck,1,1
2015,fatty,1,1
2015,rob,1,1
2015,benjamins,1,1
2015,batman,2,2
2015,everywhere,2,2
2015,myim,1,1
2015,fettys,1,1
2015,daddy,1,1
2015,shots,12,6
2015,circles,3,1
2015,lyin,17,1
2015,nah,15,4
2015,lyini,1,1
2015,doneif,1,1
2015,tongue,5,3
2015,tears,7,5
2015,earrings,2,1
2015,goodbyebyebye,2,1
2015,denynyny,2,1
2015,denyny,2,1
2015,babyboy,1,1
2015,nynyny,2,1
2015,babeyou,2,2
2015,babyhey,1,1
2015,number,3,1
2015,outer,1,1
2015,collar,2,1
2015,stupid,12,3
2015,classy,2,2
2015,twofaced,2,1
2015,full,8,6
2015,newyou,1,1
2015,overdue,1,1
2015,bring,20,9
2015,replaced,1,1
2015,byebyebyei,2,1
2015,diamond,3,2
2015,donecome,1,1
2015,sayif,1,1
2015,lie,28,5
2015,kid,1,1
2015,itgive,1,1
2015,style,17,4
2015,whilegive,2,1
2015,walkin,1,1
2015,bluff,2,2
2015,harder,30,3
2015,itits,2,2
2015,foruh,1,1
2015,guaranteed,1,1
2015,ink,1,1
2015,may,13,6
2015,waste,7,4
2015,somethin,16,5
2015,clue,2,1
2015,harmony,1,1
2015,wit,18,1
2015,actin,5,2
2015,enoughuh,1,1
2015,frontuh,1,1
2015,soft,1,1
2015,fifth,3,3
2015,itokay,2,1
2015,rough,1,1
2015,hurry,1,1
2015,reflection,1,1
2015,huh,24,3
2015,gimme,19,1
2015,forjust,1,1
2015,lights,9,4
2015,stuff,2,2
2015,oohif,1,1
2015,chickyour,1,1
2015,bestie,1,1
2015,section,2,2
2015,beshe,1,1
2015,chicks,3,3
2015,winter,2,2
2015,cbreezy,1,1
2015,breezy,1,1
2015,discussin,1,1
2015,phone,14,7
2015,begot,1,1
2015,expose,1,1
2015,sailing,2,2
2015,rid,1,1
2015,pic,4,2
2015,everybodyomarion,1,1
2015,murder,4,2
2015,knowif,2,1
2015,text,5,3
2015,hol,1,1
2015,bussin,1,1
2015,facts,1,1
2015,printer,2,1
2015,team,5,4
2015,ghost,21,2
2015,supposed,4,4
2015,booty,8,6
2015,chose,1,1
2015,wrote,2,1
2015,close,12,5
2015,post,33,4
2015,nope,1,1
2015,homie,2,2
2015,omarion,1,1
2015,bepull,1,1
2015,fault,6,4
2015,groupie,1,1
2015,eat,12,6
2015,chickif,1,1
2015,chauffeur,1,1
2015,groceries,2,2
2015,freak,4,2
2015,deal,3,3
2015,dick,6,6
2015,save,5,5
2015,pose,3,1
2015,hoes,8,5
2015,bruh,2,2
2015,finna,7,3
2015,chick,10,4
2015,going,49,12
2015,dude,2,2
2015,summer,12,5
2015,probably,11,3
2015,x4,5,2
2015,1,9,7
2015,ooo,1,1
2015,2,10,7
2015,butt,3,2
2015,lovechorus,2,1
2015,drinking,1,1
2015,hells,1,1
2015,wrong,16,9
2015,adieu,4,1
2015,assure,2,1
2015,homeverse,1,1
2015,kindly,1,1
2015,failed,2,2
2015,whoa,9,6
2015,danm,1,1
2015,babys,2,1
2015,trueverse,1,1
2015,men,1,1
2015,mineoh,1,1
2015,truechorus,1,1
2015,near,3,3
2015,ask,9,5
2015,oooi,1,1
2015,bid,4,1
2015,staying,5,4
2015,unholy,1,1
2015,grail,1,1
2015,truebridge,1,1
2015,oo,4,1
2015,already,4,3
2015,months,2,2
2015,onei,1,1
2015,vow,1,1
2015,worse,1,1
2015,end,15,11
2015,wish,9,7
2015,enough,14,10
2015,lying,2,2
2015,sadly,1,1
2015,oneyouve,1,1
2015,doubts,2,2
2015,denying,1,1
2015,kept,2,2
2015,unobtainable,1,1
2015,upyou,1,1
2015,tearing,3,2
2015,hereyou,1,1
2015,hurtsfor,1,1
2015,mineyou,1,1
2015,lord,2,2
2015,crazy,25,11
2015,proofs,1,1
2015,unavailable,1,1
2015,deepest,1,1
2015,tear,7,4
2015,syncopate,2,1
2015,diamonds,1,1
2015,trying,10,5
2015,14,2,1
2015,wear,5,3
2015,met,13,5
2015,stumble,1,1
2015,gomezs,1,1
2015,iti,2,2
2015,tiffany,1,1
2015,cowrote,1,1
2015,breathingcause,1,1
2015,rubbin,1,1
2015,news,2,2
2015,hancock,1,1
2015,ihold,1,1
2015,midas,3,3
2015,rocky,1,1
2015,sag,1,1
2015,signature,1,1
2015,revival,1,1
2015,skintight,2,1
2015,triple,1,1
2015,dontgonna,1,1
2015,asap,1,1
2015,wontgonna,1,1
2015,fitness,1,1
2015,pants,1,1
2015,youtrust,2,1
2015,bet,6,5
2015,beatingcause,1,1
2015,john,2,2
2015,features,1,1
2015,mess,8,3
2015,touchin,1,1
2015,marquise,2,1
2015,cuffs,1,1
2015,carats,1,1
2015,image,1,1
2015,zipper,1,1
2015,selena,1,1
2015,jackpot,2,1
2015,carat,1,1
2015,proud,4,2
2015,miniature,1,1
2015,round,4,3
2015,jealous,5,3
2015,town,7,7
2015,pull,13,7
2015,jamrockers,1,1
2015,bottom,3,2
2015,says,4,3
2015,contact,1,1
2015,silicone,2,1
2015,ripped,3,2
2015,magazines,1,1
2015,bassbecause,2,1
2015,trainor,1,1
2015,melody,1,1
2015,bassyeah,1,1
2015,momma,7,3
2015,boom,2,1
2015,raise,2,2
2015,phish,1,1
2015,top,19,11
2015,junk,1,1
2015,stickfigure,2,1
2015,photoshop,1,1
2015,skinny,1,1
2015,claim,1,1
2015,doll,1,1
2015,ahead,5,3
2015,along,5,4
2015,treble,15,1
2015,fat,2,2
2015,size,5,3
2015,working,1,1
2015,bassim,1,1
2015,cascading,1,1
2015,listeners,1,1
2015,fan,1,1
2015,chase,4,4
2015,dollso,1,1
2015,places,2,2
2015,barbie,3,2
2015,alongbecause,1,1
2015,bringing,1,1
2015,move,22,11
2015,daydream,3,1
2015,since,8,4
2015,skirt,3,1
2015,coat,1,1
2015,ohout,1,1
2015,timescause,1,1
2015,crashing,5,1
2015,eye,5,3
2015,tight,4,2
2015,slick,3,2
2015,lip,5,2
2015,dean,4,2
2015,classic,19,2
2015,takes,8,2
2015,leads,1,1
2015,drive,6,4
2015,styleso,1,1
2015,timeyou,1,1
2015,wild,2,2
2015,taking,5,4
2015,james,4,2
2015,styletake,1,1
2015,headlights,1,1
2015,hes,10,7
2015,goes,6,5
2015,tshirt,2,1
2015,midnight,8,3
2015,exactly,2,2
2015,fade,1,1
2015,view,3,2
2015,stressed,1,1
2015,taught,3,2
2015,reputation,1,1
2015,rollin,8,4
2015,belong,1,1
2015,bling,8,1
2015,backwards,1,1
2015,bendin,1,1
2015,hangin,1,1
2015,running,16,7
2015,champagne,1,1
2015,thingthese,1,1
2015,cell,8,1
2015,elseyou,1,1
2015,goin,24,7
2015,less,4,3
2015,gettin,6,4
2015,thingever,3,1
2015,touching,1,1
2015,glasses,2,2
2015,pages,3,2
2015,hotline,8,1
2015,beforeyou,2,1
2015,heybe,3,1
2015,dum,6,1
2015,dey,6,1
2015,freakyou,1,1
2015,cleaning,1,1
2015,banging,4,2
2015,deck,3,2
2015,rhythm,3,1
2015,provide,2,1
2015,lady,7,3
2015,interview,1,1
2015,speed,2,2
2015,crew,5,5
2015,toes,1,1
2015,deuce,1,1
2015,manwhole,1,1
2015,ityou,2,1
2015,none,4,4
2015,leaving,7,4
2015,whatever,6,3
2015,babybest,1,1
2015,proof,2,2
2015,drum,6,1
2015,manyes,2,1
2015,di,12,1
2015,rub,1,1
2015,truth,5,4
2015,beatin,3,1
2015,spittingbest,1,1
2015,ready,10,7
2015,screams,1,1
2015,respecting,1,1
2015,boss,5,3
2015,juice,2,2
2015,debuts,1,1
2015,dudes,1,1
2015,coupe,1,1
2015,calling,16,5
2015,babyso,2,2
2015,share,2,2
2015,u,2,1
2015,coming,15,5
2015,realits,1,1
2015,cake,3,3
2015,ratchets,2,1
2015,alaykum,1,1
2015,double,3,1
2015,tide,2,2
2015,coughcough,1,1
2015,tonkersi,1,1
2015,kournikovas,1,1
2015,lift,3,1
2015,minus,1,1
2015,emirates,1,1
2015,sky,4,2
2015,thots,2,2
2015,assalamu,1,1
2015,lipstick,1,1
2015,wetter,1,1
2015,rover,1,1
2015,cobra,1,1
2015,bust,4,2
2015,surfboard,3,2
2015,katrina,1,1
2015,birthday,3,2
2015,reallift,1,1
2015,rackets,2,1
2015,throwing,4,3
2015,bronchitis,1,1
2015,bi,1,1
2015,beaches,2,1
2015,ladies,3,3
2015,south,2,2
2015,femurs,1,1
2015,stick,4,3
2015,tints,1,1
2015,anna,1,1
2015,loose,6,3
2015,realyour,1,1
2015,slam,1,1
2015,deplus,1,1
2015,limousines,1,1
2015,kissed,2,2
2015,makeup,2,2
2015,swoll,1,1
2015,autobiography,1,1
2015,entendre,2,1
2015,buggati,1,1
2015,upi,2,2
2015,compromise,2,2
2015,complainingdont,1,1
2015,add,1,1
2015,oohwhen,1,1
2015,win,2,2
2015,nightfirst,1,1
2015,ah,22,3
2015,point,2,2
2015,start,6,3
2015,preaching,1,1
2015,confusing,1,1
2015,indecisive,1,1
2015,nod,4,1
2015,argue,2,1
2015,kanye,5,2
2015,beliebers,1,1
2015,betweenoh,1,1
2015,overprotective,1,1
2015,west,4,3
2015,meanbetter,1,1
2015,yesbut,1,1
2015,diehm,1,1
2015,closer,7,3
2015,street,6,3
2015,makes,4,4
2015,fit,1,1
2015,photograph,2,1
2015,souland,1,1
2015,sixteen,1,1
2015,hurt,9,6
2015,frozen,4,3
2015,memories,4,2
2015,piece,3,3
2015,homeyou,1,1
2015,sometimes,2,1
2015,alivewe,1,1
2015,lamppost,1,1
2015,within,1,1
2015,sixth,2,2
2015,gowhen,1,1
2015,hearing,1,1
2015,closing,2,1
2015,easier,1,1
2015,words,12,6
2015,stillso,2,1
2015,heartbeat,10,2
2015,aloneand,1,1
2015,mend,1,1
2015,homeloving,1,1
2015,hearts,3,2
2015,mileshello,1,1
2015,tried,6,2
2015,apart,6,3
2015,showing,2,2
2015,timeso,4,2
2015,outside,6,2
2015,happenedits,1,1
2015,hope,7,6
2015,breaking,6,4
2015,secret,2,2
2015,thanksgiving,1,1
2015,doesnt,14,6
2015,anymoreoh,1,1
2015,free,12,8
2015,popular,2,2
2015,fell,1,1
2015,youd,7,5
2015,anymore,5,2
2015,mustve,3,1
2015,clearly,3,1
2015,younger,1,1
2015,able,2,2
2015,homehello,2,1
2015,wondering,2,2
2015,matter,3,1
2015,anymorehello,2,1
2015,feettheres,1,1
2015,parody,1,1
2015,forgotten,1,1
2015,difference,1,1
2015,million,12,6
2015,healinghello,1,1
2015,typical,1,1
2015,fighting,3,2
2015,dreaming,2,2
2015,adeles,1,1
2015,onto,3,1
2015,ones,2,2
2015,lured,1,1
2015,deadneedle,3,1
2015,inspiration,1,1
2015,byalicimusic,1,1
2015,aching,3,1
2015,help,8,6
2015,alive,13,6
2015,seeing,1,1
2015,onyou,2,1
2015,reap,1,1
2015,xd,1,1
2015,sore,1,1
2015,stitchesneedle,1,1
2015,needle,3,1
2015,lover,5,3
2015,moth,1,1
2015,stitches,6,1
2015,stitchesand,1,1
2015,bitter,1,1
2015,shaking,4,2
2015,quit,3,2
2015,headyou,1,1
2015,stitchesjust,1,1
2015,quite,2,2
2015,tripping,3,1
2015,thread,7,1
2015,flame,1,1
2015,sew,1,1
2015,falling,5,2
2015,sense,2,2
2015,deeper,7,2
2015,means,1,1
2015,lifegot,1,1
2015,fun,9,7
2015,gonow,1,1
2015,becausenow,2,1
2015,bodies,2,1
2015,lovin,4,3
2015,bed,6,5
2015,bite,5,3
2015,locked,10,3
2015,onnow,5,1
2015,fingertipsday,1,1
2015,fights,2,1
2015,onlove,1,1
2015,dry,5,3
2015,use,2,1
2015,wantday,1,1
2015,onbodies,1,1
2015,possessive,1,1
2015,passive,1,1
2015,tooi,1,1
2015,hellish,3,1
2015,jealousi,1,1
2015,chin,1,1
2015,disrespect,4,2
2015,excited,1,1
2015,invited,1,1
2015,aggressivei,1,1
2015,bit,7,5
2015,jealouscause,6,1
2015,jealousoh,1,1
2015,hover,3,1
2015,jealousyoure,1,1
2015,protective,1,1
2015,puffing,3,1
2015,turning,2,2
2015,cheek,2,1
2015,tonightthis,1,1
2015,blessedi,1,1
2015,lose,17,6
2015,tough,1,1
2015,rodman,2,2
2015,neyo,2,2
2015,later,6,3
2015,party,22,8
2015,front,1,1
2015,thati,1,1
2015,isnt,1,1
2015,20,1,1
2015,mommy,1,1
2015,throw,7,6
2015,nowthis,1,1
2015,noweverybody,1,1
2015,everyday,3,3
2015,shot,23,3
2015,barteneder,1,1
2015,ballin,2,2
2015,liar,3,2
2015,rent,5,2
2015,squirrel,1,1
2015,anybody,4,2
2015,lust,1,1
2015,ground,5,3
2015,drill,1,1
2015,pour,4,3
2015,bills,1,1
2015,ex,2,2
2015,rebound,1,1
2015,nut,2,2
2015,biggest,1,1
2015,nowtonight,1,1
2015,luck,2,2
2015,nowooh,4,1
2015,burn,7,4
2015,drink,14,7
2015,forget,13,6
2015,mariah,2,2
2015,band,2,2
2015,june,1,1
2015,die,5,3
2015,cry,4,2
2015,sameif,1,1
2015,29,1,1
2015,lifeif,1,1
2015,released,2,2
2015,meh,1,1
2015,spend,9,3
2015,aroundif,1,1
2015,shawty,9,3
2015,goodbye,4,2
2015,r,2,1
2015,samelets,1,1
2015,sametell,1,1
2015,maroon,1,1
2015,adam,2,2
2015,flaws,5,1
2015,levine,1,1
2015,diddlydongdongdongdang,1,1
2015,honestly,12,3
2015,whos,7,5
2015,fancy,1,1
2015,sameright,1,1
2015,knownow,1,1
2015,downnow,1,1
2015,fi,1,1
2015,today,5,1
2015,duo,1,1
2015,songritingproduction,1,1
2015,balling,1,1
2015,5,2,2
2015,samewould,1,1
2015,rosei,1,1
2015,block,5,3
2015,rock,11,8
2015,nobodywalking,2,1
2015,woahand,1,1
2015,cooland,1,1
2015,homeand,1,1
2015,cmon,8,1
2015,natalie,1,1
2015,favorite,1,1
2015,homei,4,2
2015,doi,3,2
2015,upand,1,1
2015,try,19,10
2015,nobodyand,1,1
2015,understand,4,4
2015,trash,1,1
2015,paul,1,1
2015,weakness,2,1
2015,mornin,3,2
2015,mccartney,1,1
2015,produced,2,2
2015,promise,5,3
2015,kindness,2,1
2015,austin,1,1
2015,woke,2,2
2015,shinin,1,1
2015,pride,1,1
2015,bridge,5,5
2015,three,17,8
2015,sun,5,3
2015,verse,12,5
2015,optimist,1,1
2015,hook,11,4
2015,sale,1,1
2015,wildin,2,1
2015,mike,1,1
2015,x2,1,1
2015,bail,1,1
2015,3,4,3
2015,thinkin,11,7
2015,spaz,1,1
2015,jail,1,1
2015,dallas,1,1
2015,apologize,2,2
2015,positive,1,1
2015,friday,3,2
2015,selfish,1,1
2015,talkin,9,7
2015,monday,3,2
2015,fourfiveseconds,2,1
2015,rihanna,6,2
2015,fingerprints,1,1
2015,centuriesand,1,1
2015,youthsome,1,1
2015,centuries,9,1
2015,shadows,1,1
2015,bruises,1,1
2015,heartcome,1,1
2015,meant,5,4
2015,heavy,2,2
2015,kids,3,2
2015,metal,1,1
2015,opposite,1,1
2015,centuriesmummified,1,1
2015,stories,2,2
2015,centuriesweve,1,1
2015,yourselfsome,1,1
2015,poisoned,1,1
2015,blossom,1,1
2015,history,5,1
2015,bloom,1,1
2015,amnesia,1,1
2015,dust,13,3
2015,legends,4,1
2015,thighs,1,1
2015,heres,6,3
2015,dreams,14,5
2015,soonsome,1,1
2015,feds,2,2
2015,cash,3,2
2015,zoowap,3,1
2015,highway,2,2
2015,shoot,2,1
2015,bread,2,2
2015,i8,1,1
2015,baddest,4,3
2015,aybaby,1,1
2015,barely,2,2
2015,headshots,2,1
2015,zoo,1,1
2015,traffic,2,2
2015,dough,1,1
2015,sex,7,5
2015,swervin,1,1
2015,turnin,1,1
2015,cared,1,1
2015,squad,2,2
2015,spotted,1,1
2015,roof,8,3
2015,tristate,1,1
2015,drought,1,1
2015,sing,8,3
2015,till,9,5
2015,sue,1,1
2015,trapping,1,1
2015,mansion,1,1
2015,hell,11,8
2015,twohundred,1,1
2015,seventeen,1,1
2015,knots,1,1
2015,flexing,3,2
2015,bababy,2,1
2015,cannot,4,3
2015,turnt,2,1
2015,blink,2,2
2015,glow,3,2
2015,sink,1,1
2015,babababy,1,1
2015,waybaby,1,1
2015,swerving,1,1
2015,morn,1,1
2015,rolled,1,1
2015,starts,1,1
2015,conversation,1,1
2015,random,1,1
2015,covers,1,1
2015,timeno,1,1
2015,wellyou,1,1
2015,drunkand,1,1
2015,change,29,5
2015,lines,1,1
2015,wreck,1,1
2015,pounding,1,1
2015,toand,1,1
2015,bother,2,2
2015,cross,1,1
2015,goesi,1,1
2015,mother,6,3
2015,timewoah,1,1
2015,intimidating,1,1
2015,hiand,1,1
2015,timeand,2,1
2015,steal,5,2
2015,timei,2,1
2015,freedom,4,2
2015,walked,1,1
2015,fish,3,2
2015,youyeah,3,2
2015,animalsmaybe,1,1
2015,miles,4,1
2015,rolling,2,1
2015,animalsmals,6,1
2015,pretend,8,3
2015,beast,4,1
2015,owbaby,1,1
2015,animals,20,1
2015,animal,3,3
2015,yeahyo,1,1
2015,enemies,1,1
2015,imso,2,1
2015,entirely,1,1
2015,imdont,2,1
2015,animalsmalsmaybe,3,1
2015,eh,2,1
2015,ny,12,1
2015,drug,1,1
2015,yeahno,2,1
2015,stuck,4,4
2015,preying,4,1
2015,comes,3,2
2015,ohbaby,2,1
2015,hunt,5,2
2015,scent,4,1
2015,thank,3,2
2015,seems,1,1
2015,print,1,1
2015,blunt,2,2
2015,dollar,4,4
2015,decision,1,1
2015,domeless,1,1
2015,celebratin,1,1
2015,liberty,1,1
2015,missions,1,1
2015,guns,3,2
2015,dogot,1,1
2015,karmas,1,1
2015,pimp,4,2
2015,online,1,1
2015,cool,14,3
2015,bird,3,2
2015,content,1,1
2015,amount,1,1
2015,sentimental,1,1
2015,likei,1,1
2015,drama,1,1
2015,cheddar,1,1
2015,executive,1,1
2015,guess,8,7
2015,meditatin,1,1
2015,lit,2,2
2015,coulda,1,1
2015,bay,1,1
2015,makin,5,3
2015,cents,2,2
2015,dodged,1,1
2015,styrofoam,1,1
2015,harley,3,3
2015,himalayas,1,1
2015,drank,2,2
2015,bought,5,4
2015,towards,4,2
2015,nowadays,1,1
2015,wake,11,5
2015,wakin,1,1
2015,drinkin,1,1
2015,mgm,1,1
2015,quick,2,2
2015,rather,7,4
2015,ozone,1,1
2015,feelings,4,3
2015,dental,1,1
2015,casino,1,1
2015,sacramento,1,1
2015,fetti,1,1
2015,buildin,1,1
2015,aw,2,1
2015,trillion,3,1
2015,ceilings,1,1
2015,g,3,2
2015,silly,1,1
2015,limited,1,1
2015,clothes,11,6
2015,listen,3,2
2015,rich,8,5
2015,ham,1,1
2015,choose,4,3
2015,deals,1,1
2015,statue,1,1
2015,rest,1,1
2015,takin,3,3
2015,unconscious,1,1
2015,prison,1,1
2015,conscience,2,2
2015,crib,2,2
2015,underground,1,1
2015,trill,1,1
2015,elevator,1,1
2015,bill,1,1
2015,trilogy,1,1
2015,chasin,1,1
2015,l,1,1
2015,mitten,1,1
2015,answer,1,1
2015,arsenio,1,1
2015,rental,1,1
2015,c,1,1
2015,chromeless,1,1
2015,signs,1,1
2015,givin,1,1
2015,brr,2,1
2015,breakin,1,1
2015,property,1,1
2015,grind,1,1
2015,forgotchorus,2,1
2015,act,4,1
2015,brapprechorus,2,1
2015,brand,3,2
2015,lebron,1,1
2015,wasted,2,2
2015,forgot,7,2
2015,owe,7,2
2015,moneyoutro,1,1
2015,kamikaze,2,1
2015,mulala,1,1
2015,car,8,6
2015,xiii,2,1
2015,yayo,2,1
2015,moneyverse,1,1
2015,yayoverse,1,1
2015,frontin,1,1
2015,racin,1,1
2015,knock,6,3
2015,rearview,1,1
2015,intro,3,2
2015,mirror,3,3
2015,brap,10,1
2015,louis,2,1
2015,foreign,2,1
2015,backseat,2,1
2015,wife,5,4
2015,screamin,6,1
2015,loft,1,1
2015,watchin,2,1
2015,green,2,2
2015,short,3,2
2015,case,1,1
2015,faced,1,1
2015,goose,1,1
2015,x,3,1
2015,iwalked,2,1
2015,mae,1,1
2015,mixtape,2,1
2015,rollex,1,1
2015,skate,2,2
2015,toupee,1,1
2015,poppin,8,3
2015,boppin,1,1
2015,15000,3,1
2015,30000,3,1
2015,flex,7,2
2015,givencheys,1,1
2015,ooohhh,1,1
2015,100000,3,1
2015,cat,2,2
2015,landed,1,1
2015,stopping,1,1
2015,mademade,1,1
2015,aye,5,3
2015,role,2,2
2015,oooohh,1,1
2015,ooohhhow,2,1
2015,clearport,1,1
2015,flying,1,1
2015,option,1,1
2015,ooohh,11,1
2015,babywalked,1,1
2015,dennis,1,1
2015,quan,28,2
2015,overzealous,1,1
2015,daughter,3,2
2015,quiz,1,1
2015,wave,14,3
2015,holly,1,1
2015,itraise,1,1
2015,teller,2,2
2015,idea,1,1
2015,duck,2,2
2015,heads,4,4
2015,brazy,1,1
2015,mecca,1,1
2015,test,2,2
2015,besides,1,1
2015,maybach,1,1
2015,goons,2,1
2015,houston,1,1
2015,chamber,1,1
2015,sitting,2,2
2015,charles,1,1
2015,everyone,1,1
2015,celebrate,1,1
2015,claire,1,1
2015,eight,6,3
2015,greatness,1,1
2015,story,4,2
2015,lance,1,1
2015,kate,1,1
2015,hut,2,1
2015,nicki,8,2
2015,onlyi,2,1
2015,women,4,3
2015,quiet,4,2
2015,sake,1,1
2015,sparks,3,1
2015,16,1,1
2015,piss,1,1
2015,suck,2,2
2015,uncomfortable,1,1
2015,wayne,2,2
2015,bullets,1,1
2015,instead,1,1
2015,room,6,6
2015,johns,1,1
2015,menage,1,1
2015,cupcake,1,1
2015,titties,3,2
2015,drake,4,3
2015,shade,2,2
2015,bida,1,1
2015,acting,10,4
2015,chickens,1,1
2015,swallowed,1,1
2015,sit,4,4
2015,behave,1,1
2015,lame,3,1
2015,jamie,1,1
2015,update,1,1
2015,hickups,1,1
2015,gang,1,1
2015,stephensonraise,1,1
2015,ray,1,1
2015,poppoppop,1,1
2015,sirloin,1,1
2015,mothers,1,1
2015,punchline,1,1
2015,meraise,1,1
2015,agree,1,1
2015,rephrase,1,1
2015,quietly,1,1
2015,groove,1,1
2015,rooms,2,1
2015,finger,3,3
2015,dealing,1,1
2015,g5,1,1
2015,b,3,2
2015,smaller,1,1
2015,cutlet,1,1
2015,reals,1,1
2015,type,14,4
2015,shed,1,1
2015,july,3,1
2015,peeped,1,1
2015,independent,3,1
2015,butts,1,1
2015,treat,8,5
2015,bbw,1,1
2015,clip,2,2
2015,nba,1,1
2015,video,2,2
2015,soak,1,1
2015,runnin,1,1
2015,houses,1,1
2015,son,2,1
2015,yellow,1,1
2015,bully,1,1
2015,texas,1,1
2015,accountant,1,1
2015,ate,1,1
